,SODAR-100,confidence,fill_method,data_quality
2021-11-14 10:30:00,5.64,1.0,original,original
2021-11-14 10:40:00,5.71,1.0,original,original
2021-11-14 10:50:00,4.91,1.0,original,original
2021-11-14 11:00:00,6.48,1.0,original,original
2021-11-14 11:10:00,7.28,1.0,original,original
2021-11-14 11:20:00,6.34,1.0,original,original
2021-11-14 11:30:00,6.31,1.0,original,original
2021-11-14 11:40:00,6.33,1.0,original,original
2021-11-14 11:50:00,7.66,1.0,original,original
2021-11-14 12:00:00,8.56,1.0,original,original
2021-11-14 12:10:00,6.98,1.0,original,original
2021-11-14 12:20:00,8.09,1.0,original,original
2021-11-14 12:30:00,7.95,1.0,original,original
2021-11-14 12:40:00,8.43,1.0,original,original
2021-11-14 12:50:00,9.27,1.0,original,original
2021-11-14 13:00:00,8.6,1.0,original,original
2021-11-14 13:10:00,10.47,1.0,original,original
2021-11-14 13:20:00,9.71,1.0,original,original
2021-11-14 13:30:00,8.46,1.0,original,original
2021-11-14 13:40:00,7.81,1.0,original,original
2021-11-14 13:50:00,8.34,1.0,original,original
2021-11-14 14:00:00,7.49,1.0,original,original
2021-11-14 14:10:00,7.15,1.0,original,original
2021-11-14 14:20:00,6.44,1.0,original,original
2021-11-14 14:30:00,7.51,1.0,original,original
2021-11-14 14:40:00,8.94,1.0,original,original
2021-11-14 14:50:00,9.13,1.0,original,original
2021-11-14 15:00:00,9.21,1.0,original,original
2021-11-14 15:10:00,9.46,1.0,original,original
2021-11-14 15:20:00,10.55,1.0,original,original
2021-11-14 15:30:00,9.56,1.0,original,original
2021-11-14 15:40:00,8.91,1.0,original,original
2021-11-14 15:50:00,8.73,1.0,original,original
2021-11-14 16:00:00,7.84,1.0,original,original
2021-11-14 16:10:00,7.03,1.0,original,original
2021-11-14 16:20:00,7.19,1.0,original,original
2021-11-14 16:30:00,7.65,1.0,original,original
2021-11-14 16:40:00,8.3,1.0,original,original
2021-11-14 16:50:00,7.7,1.0,original,original
2021-11-14 17:00:00,7.64,1.0,original,original
2021-11-14 17:10:00,7.96,1.0,original,original
2021-11-14 17:20:00,7.61,1.0,original,original
2021-11-14 17:30:00,7.49,1.0,original,original
2021-11-14 17:40:00,7.88,1.0,original,original
2021-11-14 17:50:00,8.2,1.0,original,original
2021-11-14 18:00:00,7.99,1.0,original,original
2021-11-14 18:10:00,7.86,1.0,original,original
2021-11-14 18:20:00,7.16,1.0,original,original
2021-11-14 18:30:00,6.75,1.0,original,original
2021-11-14 18:40:00,6.8,1.0,original,original
2021-11-14 18:50:00,6.07,1.0,original,original
2021-11-14 19:00:00,4.93,1.0,original,original
2021-11-14 19:10:00,3.91,1.0,original,original
2021-11-14 19:20:00,3.86,1.0,original,original
2021-11-14 19:30:00,3.7,1.0,original,original
2021-11-14 19:40:00,4.6,1.0,original,original
2021-11-14 19:50:00,5.35,1.0,original,original
2021-11-14 20:00:00,5.54,1.0,original,original
2021-11-14 20:10:00,5.03,1.0,original,original
2021-11-14 20:20:00,4.44,1.0,original,original
2021-11-14 20:30:00,3.79,1.0,original,original
2021-11-14 20:40:00,4.08,1.0,original,original
2021-11-14 20:50:00,3.35,1.0,original,original
2021-11-14 21:00:00,3.04,1.0,original,original
2021-11-14 21:10:00,1.74,1.0,original,original
2021-11-14 21:20:00,1.69,1.0,original,original
2021-11-14 21:30:00,1.65,1.0,original,original
2021-11-14 21:40:00,3.31,1.0,original,original
2021-11-14 21:50:00,3.78,1.0,original,original
2021-11-14 22:00:00,3.04,1.0,original,original
2021-11-14 22:10:00,3.15,1.0,original,original
2021-11-14 22:20:00,3.36,1.0,original,original
2021-11-14 22:30:00,2.58,1.0,original,original
2021-11-14 22:40:00,2.9,1.0,original,original
2021-11-14 22:50:00,3.54,1.0,original,original
2021-11-14 23:00:00,2.92,1.0,original,original
2021-11-14 23:10:00,3.57,1.0,original,original
2021-11-14 23:20:00,3.83,1.0,original,original
2021-11-14 23:30:00,2.58,1.0,original,original
2021-11-14 23:40:00,2.86,1.0,original,original
2021-11-14 23:50:00,2.91,1.0,original,original
2021-11-15 00:00:00,2.59,1.0,original,original
2021-11-15 00:10:00,2.82,1.0,original,original
2021-11-15 00:20:00,2.43,1.0,original,original
2021-11-15 00:30:00,3.1,1.0,original,original
2021-11-15 00:40:00,4.14,1.0,original,original
2021-11-15 00:50:00,5.76,1.0,original,original
2021-11-15 01:00:00,6.52,1.0,original,original
2021-11-15 01:10:00,4.39,1.0,original,original
2021-11-15 01:20:00,3.04,1.0,original,original
2021-11-15 01:30:00,1.37,1.0,original,original
2021-11-15 01:40:00,1.64,1.0,original,original
2021-11-15 01:50:00,0.66,1.0,original,original
2021-11-15 02:00:00,1.07,1.0,original,original
2021-11-15 02:10:00,1.26,1.0,original,original
2021-11-15 02:20:00,1.37,1.0,original,original
2021-11-15 02:30:00,1.92,1.0,original,original
2021-11-15 02:40:00,1.4,1.0,original,original
2021-11-15 02:50:00,1.15,1.0,original,original
2021-11-15 03:00:00,2.09,1.0,original,original
2021-11-15 03:10:00,2.17,1.0,original,original
2021-11-15 03:20:00,2.48,1.0,original,original
2021-11-15 03:30:00,2.76,1.0,original,original
2021-11-15 03:40:00,2.54,1.0,original,original
2021-11-15 03:50:00,3.04,1.0,original,original
2021-11-15 04:00:00,3.67,1.0,original,original
2021-11-15 04:10:00,4.49,1.0,original,original
2021-11-15 04:20:00,5.0,1.0,original,original
2021-11-15 04:30:00,5.53,1.0,original,original
2021-11-15 04:40:00,6.48,1.0,original,original
2021-11-15 04:50:00,5.95,1.0,original,original
2021-11-15 05:00:00,4.88,1.0,original,original
2021-11-15 05:10:00,3.77,1.0,original,original
2021-11-15 05:20:00,4.62,1.0,original,original
2021-11-15 05:30:00,5.36,1.0,original,original
2021-11-15 05:40:00,5.13,1.0,original,original
2021-11-15 05:50:00,5.44,1.0,original,original
2021-11-15 06:00:00,6.1,1.0,original,original
2021-11-15 06:10:00,5.2,1.0,original,original
2021-11-15 06:20:00,5.74,1.0,original,original
2021-11-15 06:30:00,7.6,1.0,original,original
2021-11-15 06:40:00,7.37,1.0,original,original
2021-11-15 06:50:00,6.8,1.0,original,original
2021-11-15 07:00:00,5.68,1.0,original,original
2021-11-15 07:10:00,4.33,1.0,original,original
2021-11-15 07:20:00,4.56,1.0,original,original
2021-11-15 07:30:00,4.66,1.0,original,original
2021-11-15 07:40:00,5.48,1.0,original,original
2021-11-15 07:50:00,6.04,1.0,original,original
2021-11-15 08:00:00,6.99,1.0,original,original
2021-11-15 08:10:00,7.91,1.0,original,original
2021-11-15 08:20:00,7.11,1.0,original,original
2021-11-15 08:30:00,8.33,1.0,original,original
2021-11-15 08:40:00,9.61,1.0,original,original
2021-11-15 08:50:00,8.61,1.0,original,original
2021-11-15 09:00:00,9.23,1.0,original,original
2021-11-15 09:10:00,10.3,1.0,original,original
2021-11-15 09:20:00,10.05,1.0,original,original
2021-11-15 09:30:00,10.31,1.0,original,original
2021-11-15 09:40:00,9.38,1.0,original,original
2021-11-15 09:50:00,8.78,1.0,original,original
2021-11-15 10:00:00,10.33,1.0,original,original
2021-11-15 10:10:00,9.87,1.0,original,original
2021-11-15 10:20:00,10.47,1.0,original,original
2021-11-15 10:30:00,11.78,1.0,original,original
2021-11-15 10:40:00,10.62,1.0,original,original
2021-11-15 10:50:00,11.56,1.0,original,original
2021-11-15 11:00:00,11.93,1.0,original,original
2021-11-15 11:10:00,12.08,1.0,original,original
2021-11-15 11:20:00,12.33,1.0,original,original
2021-11-15 11:30:00,12.74,1.0,original,original
2021-11-15 11:40:00,12.65,1.0,original,original
2021-11-15 11:50:00,10.27,1.0,original,original
2021-11-15 12:00:00,11.73,1.0,original,original
2021-11-15 12:10:00,9.47,1.0,original,original
2021-11-15 12:20:00,9.49,1.0,original,original
2021-11-15 12:30:00,10.38,1.0,original,original
2021-11-15 12:40:00,9.02,1.0,original,original
2021-11-15 12:50:00,9.46,1.0,original,original
2021-11-15 13:00:00,8.81,1.0,original,original
2021-11-15 13:10:00,9.41,1.0,original,original
2021-11-15 13:20:00,9.57,1.0,original,original
2021-11-15 13:30:00,10.41,1.0,original,original
2021-11-15 13:40:00,10.36,1.0,original,original
2021-11-15 13:50:00,11.06,1.0,original,original
2021-11-15 14:00:00,11.94,1.0,original,original
2021-11-15 14:10:00,9.65,1.0,original,original
2021-11-15 14:20:00,10.47,1.0,original,original
2021-11-15 14:30:00,9.95,1.0,original,original
2021-11-15 14:40:00,9.64,1.0,original,original
2021-11-15 14:50:00,9.58,1.0,original,original
2021-11-15 15:00:00,11.13,1.0,original,original
2021-11-15 15:10:00,10.71,1.0,original,original
2021-11-15 15:20:00,10.43,1.0,original,original
2021-11-15 15:30:00,10.09,1.0,original,original
2021-11-15 15:40:00,9.81,1.0,original,original
2021-11-15 15:50:00,9.41,1.0,original,original
2021-11-15 16:00:00,9.82,1.0,original,original
2021-11-15 16:10:00,9.12,1.0,original,original
2021-11-15 16:20:00,8.99,1.0,original,original
2021-11-15 16:30:00,10.08,1.0,original,original
2021-11-15 16:40:00,9.63,1.0,original,original
2021-11-15 16:50:00,9.41,1.0,original,original
2021-11-15 17:00:00,8.48,1.0,original,original
2021-11-15 17:10:00,9.63,1.0,original,original
2021-11-15 17:20:00,9.53,1.0,original,original
2021-11-15 17:30:00,9.02,1.0,original,original
2021-11-15 17:40:00,8.78,1.0,original,original
2021-11-15 17:50:00,10.87,1.0,original,original
2021-11-15 18:00:00,8.67,1.0,original,original
2021-11-15 18:10:00,9.76,1.0,original,original
2021-11-15 18:20:00,10.64,1.0,original,original
2021-11-15 18:30:00,10.11,1.0,original,original
2021-11-15 18:40:00,9.42,1.0,original,original
2021-11-15 18:50:00,10.57,1.0,original,original
2021-11-15 19:00:00,10.55,1.0,original,original
2021-11-15 19:10:00,10.49,1.0,original,original
2021-11-15 19:20:00,10.03,1.0,original,original
2021-11-15 19:30:00,10.62,1.0,original,original
2021-11-15 19:40:00,11.0,1.0,original,original
2021-11-15 19:50:00,10.56,1.0,original,original
2021-11-15 20:00:00,11.13,1.0,original,original
2021-11-15 20:10:00,10.9,1.0,original,original
2021-11-15 20:20:00,10.86,1.0,original,original
2021-11-15 20:30:00,9.69,1.0,original,original
2021-11-15 20:40:00,10.46,1.0,original,original
2021-11-15 20:50:00,9.99,1.0,original,original
2021-11-15 21:00:00,10.8,1.0,original,original
2021-11-15 21:10:00,9.88,1.0,original,original
2021-11-15 21:20:00,9.72,1.0,original,original
2021-11-15 21:30:00,9.8,1.0,original,original
2021-11-15 21:40:00,10.01,1.0,original,original
2021-11-15 21:50:00,10.13,1.0,original,original
2021-11-15 22:00:00,11.13,1.0,original,original
2021-11-15 22:10:00,11.2,1.0,original,original
2021-11-15 22:20:00,8.51,1.0,original,original
2021-11-15 22:30:00,9.29,1.0,original,original
2021-11-15 22:40:00,9.36,1.0,original,original
2021-11-15 22:50:00,9.93,1.0,original,original
2021-11-15 23:00:00,9.23,1.0,original,original
2021-11-15 23:10:00,10.5,1.0,original,original
2021-11-15 23:20:00,10.19,1.0,original,original
2021-11-15 23:30:00,10.24,1.0,original,original
2021-11-15 23:40:00,10.92,1.0,original,original
2021-11-15 23:50:00,9.22,1.0,original,original
2021-11-16 00:00:00,9.62,1.0,original,original
2021-11-16 00:10:00,9.76,1.0,original,original
2021-11-16 00:20:00,10.2,1.0,original,original
2021-11-16 00:30:00,10.32,1.0,original,original
2021-11-16 00:40:00,10.04,1.0,original,original
2021-11-16 00:50:00,9.93,1.0,original,original
2021-11-16 01:00:00,10.04,1.0,original,original
2021-11-16 01:10:00,10.0,1.0,original,original
2021-11-16 01:20:00,9.35,1.0,original,original
2021-11-16 01:30:00,10.01,1.0,original,original
2021-11-16 01:40:00,9.49,1.0,original,original
2021-11-16 01:50:00,10.6,1.0,original,original
2021-11-16 02:00:00,10.68,1.0,original,original
2021-11-16 02:10:00,10.63,1.0,original,original
2021-11-16 02:20:00,11.36,1.0,original,original
2021-11-16 02:30:00,9.69,1.0,original,original
2021-11-16 02:40:00,10.22,1.0,original,original
2021-11-16 02:50:00,9.76,1.0,original,original
2021-11-16 03:00:00,9.76,1.0,original,original
2021-11-16 03:10:00,9.35,1.0,original,original
2021-11-16 03:20:00,10.32,1.0,original,original
2021-11-16 03:30:00,10.68,1.0,original,original
2021-11-16 03:40:00,10.38,1.0,original,original
2021-11-16 03:50:00,9.45,1.0,original,original
2021-11-16 04:00:00,9.72,1.0,original,original
2021-11-16 04:10:00,9.03,1.0,original,original
2021-11-16 04:20:00,9.49,1.0,original,original
2021-11-16 04:30:00,8.21,1.0,original,original
2021-11-16 04:40:00,9.15,1.0,original,original
2021-11-16 04:50:00,7.96,1.0,original,original
2021-11-16 05:00:00,6.17,1.0,original,original
2021-11-16 05:10:00,4.18,1.0,original,original
2021-11-16 05:20:00,4.44,1.0,original,original
2021-11-16 05:30:00,5.67,1.0,original,original
2021-11-16 05:40:00,5.77,1.0,original,original
2021-11-16 05:50:00,5.83,1.0,original,original
2021-11-16 06:00:00,6.9,1.0,original,original
2021-11-16 06:10:00,6.42,1.0,original,original
2021-11-16 06:20:00,6.46,1.0,original,original
2021-11-16 06:30:00,6.11,1.0,original,original
2021-11-16 06:40:00,6.34,1.0,original,original
2021-11-16 06:50:00,5.84,1.0,original,original
2021-11-16 07:00:00,6.25,1.0,original,original
2021-11-16 07:10:00,7.04,1.0,original,original
2021-11-16 07:20:00,7.39,1.0,original,original
2021-11-16 07:30:00,7.91,1.0,original,original
2021-11-16 07:40:00,7.2,1.0,original,original
2021-11-16 07:50:00,8.04,1.0,original,original
2021-11-16 08:00:00,8.36,1.0,original,original
2021-11-16 08:10:00,8.45,1.0,original,original
2021-11-16 08:20:00,10.73,1.0,original,original
2021-11-16 08:30:00,9.17,1.0,original,original
2021-11-16 08:40:00,9.07,1.0,original,original
2021-11-16 08:50:00,10.43,1.0,original,original
2021-11-16 09:00:00,10.24,1.0,original,original
2021-11-16 09:10:00,10.69,1.0,original,original
2021-11-16 09:20:00,11.15,1.0,original,original
2021-11-16 09:30:00,10.09,1.0,original,original
2021-11-16 09:40:00,11.33,1.0,original,original
2021-11-16 09:50:00,11.15,1.0,original,original
2021-11-16 10:00:00,10.8,1.0,original,original
2021-11-16 10:10:00,9.51,1.0,original,original
2021-11-16 10:20:00,11.59,1.0,original,original
2021-11-16 10:30:00,12.16,1.0,original,original
2021-11-16 10:40:00,12.01,1.0,original,original
2021-11-16 10:50:00,11.65,1.0,original,original
2021-11-16 11:00:00,11.21,1.0,original,original
2021-11-16 11:10:00,11.86,1.0,original,original
2021-11-16 11:20:00,12.15,1.0,original,original
2021-11-16 11:30:00,11.12,1.0,original,original
2021-11-16 11:40:00,11.33,1.0,original,original
2021-11-16 11:50:00,11.54,1.0,original,original
2021-11-16 12:00:00,12.28,1.0,original,original
2021-11-16 12:10:00,12.1,1.0,original,original
2021-11-16 12:20:00,12.54,1.0,original,original
2021-11-16 12:30:00,11.2,1.0,original,original
2021-11-16 12:40:00,11.73,1.0,original,original
2021-11-16 12:50:00,10.26,1.0,original,original
2021-11-16 13:00:00,11.55,1.0,original,original
2021-11-16 13:10:00,11.41,1.0,original,original
2021-11-16 13:20:00,11.3,1.0,original,original
2021-11-16 13:30:00,11.09,1.0,original,original
2021-11-16 13:40:00,11.1,1.0,original,original
2021-11-16 13:50:00,10.63,1.0,original,original
2021-11-16 14:00:00,11.42,1.0,original,original
2021-11-16 14:10:00,11.41,1.0,original,original
2021-11-16 14:20:00,10.74,1.0,original,original
2021-11-16 14:30:00,10.2,1.0,original,original
2021-11-16 14:40:00,10.23,1.0,original,original
2021-11-16 14:50:00,11.01,1.0,original,original
2021-11-16 15:00:00,11.09,1.0,original,original
2021-11-16 15:10:00,8.96,1.0,original,original
2021-11-16 15:20:00,11.22,1.0,original,original
2021-11-16 15:30:00,9.44,1.0,original,original
2021-11-16 15:40:00,10.35,1.0,original,original
2021-11-16 15:50:00,9.64,1.0,original,original
2021-11-16 16:00:00,10.44,1.0,original,original
2021-11-16 16:10:00,9.45,1.0,original,original
2021-11-16 16:20:00,9.78,1.0,original,original
2021-11-16 16:30:00,10.69,1.0,original,original
2021-11-16 16:40:00,10.15,1.0,original,original
2021-11-16 16:50:00,9.64,1.0,original,original
2021-11-16 17:00:00,9.12,1.0,original,original
2021-11-16 17:10:00,10.19,1.0,original,original
2021-11-16 17:20:00,8.99,1.0,original,original
2021-11-16 17:30:00,9.99,1.0,original,original
2021-11-16 17:40:00,8.65,1.0,original,original
2021-11-16 17:50:00,8.79,1.0,original,original
2021-11-16 18:00:00,9.02,1.0,original,original
2021-11-16 18:10:00,8.66,1.0,original,original
2021-11-16 18:20:00,9.95,1.0,original,original
2021-11-16 18:30:00,9.58,1.0,original,original
2021-11-16 18:40:00,9.01,1.0,original,original
2021-11-16 18:50:00,10.15,1.0,original,original
2021-11-16 19:00:00,10.14,1.0,original,original
2021-11-16 19:10:00,9.01,1.0,original,original
2021-11-16 19:20:00,10.11,1.0,original,original
2021-11-16 19:30:00,10.7,1.0,original,original
2021-11-16 19:40:00,10.29,1.0,original,original
2021-11-16 19:50:00,10.83,1.0,original,original
2021-11-16 20:00:00,11.49,1.0,original,original
2021-11-16 20:10:00,10.36,1.0,original,original
2021-11-16 20:20:00,10.65,1.0,original,original
2021-11-16 20:30:00,10.09,1.0,original,original
2021-11-16 20:40:00,9.87,1.0,original,original
2021-11-16 20:50:00,10.12,1.0,original,original
2021-11-16 21:00:00,10.15,1.0,original,original
2021-11-16 21:10:00,10.2,1.0,original,original
2021-11-16 21:20:00,10.27,1.0,original,original
2021-11-16 21:30:00,11.37,1.0,original,original
2021-11-16 21:40:00,10.59,1.0,original,original
2021-11-16 21:50:00,11.77,1.0,original,original
2021-11-16 22:00:00,10.85,1.0,original,original
2021-11-16 22:10:00,11.53,1.0,original,original
2021-11-16 22:20:00,10.51,1.0,original,original
2021-11-16 22:30:00,12.02,1.0,original,original
2021-11-16 22:40:00,11.48,1.0,original,original
2021-11-16 22:50:00,9.56,1.0,original,original
2021-11-16 23:00:00,10.19,1.0,original,original
2021-11-16 23:10:00,11.17,1.0,original,original
2021-11-16 23:20:00,10.35,1.0,original,original
2021-11-16 23:30:00,11.37,1.0,original,original
2021-11-16 23:40:00,8.93,1.0,original,original
2021-11-16 23:50:00,10.29,1.0,original,original
2021-11-17 00:00:00,8.33,1.0,original,original
2021-11-17 00:10:00,9.62,1.0,original,original
2021-11-17 00:20:00,10.18,1.0,original,original
2021-11-17 00:30:00,10.38,1.0,original,original
2021-11-17 00:40:00,10.57,1.0,original,original
2021-11-17 00:50:00,10.89,1.0,original,original
2021-11-17 01:00:00,9.2,1.0,original,original
2021-11-17 01:10:00,9.96,1.0,original,original
2021-11-17 01:20:00,9.11,1.0,original,original
2021-11-17 01:30:00,10.09,1.0,original,original
2021-11-17 01:40:00,9.32,1.0,original,original
2021-11-17 01:50:00,9.31,1.0,original,original
2021-11-17 02:00:00,9.29,1.0,original,original
2021-11-17 02:10:00,9.02,1.0,original,original
2021-11-17 02:20:00,9.92,1.0,original,original
2021-11-17 02:30:00,10.65,1.0,original,original
2021-11-17 02:40:00,10.76,1.0,original,original
2021-11-17 02:50:00,10.77,1.0,original,original
2021-11-17 03:00:00,10.58,1.0,original,original
2021-11-17 03:10:00,9.33,1.0,original,original
2021-11-17 03:20:00,10.14,1.0,original,original
2021-11-17 03:30:00,10.23,1.0,original,original
2021-11-17 03:40:00,7.97,1.0,original,original
2021-11-17 03:50:00,9.86,1.0,original,original
2021-11-17 04:00:00,10.0,1.0,original,original
2021-11-17 04:10:00,9.84,1.0,original,original
2021-11-17 04:20:00,5.89,1.0,original,original
2021-11-17 04:30:00,7.14,1.0,original,original
